latitude,longitude,location_area,number_of_rooms,area,rent,floor,has_elevator,has_fireplace,has_outside,sold_price,adress
59.34643475,18.04190382,Vasastan,2,51,"2,974",3,yes,no,yes,5400000,Dalagatan 86E
59.34643475,18.04190382,Vasastan,1,37,"2,380",4,no,,,3900000,Dalagatan 86E
59.34643475,18.04190382,Vasastan,1.5,37,,,no,,,4350000,Dalagatan 86E
59.34645438,18.04174211,Vasastan,2,33,"2,135",2,yes,no,no,4275000,Dalagatan 86F
59.34645438,18.04174211,Vasastan,2,31,,,no,,,3950000,Dalagatan 86F
59.34640543,18.04147991,Vasastan,1,33,"2,064",0.5,yes,no,no,3700000,Dalagatan 86G
59.34640543,18.04147991,Vasastan,2,34,"2,135",2,no,,,4000000,Dalagatan 86G
59.34640543,18.04147991,Vasastan,2,38,"2,380",2,yes,no,no,4500000,Dalagatan 86G
59.34640543,18.04147991,Vasastan,2,37,"2,380",3,yes,no,no,4250000,Dalagatan 86G
59.34634192,18.0412323,Vasastan,2,39,"2,380",2,yes,no,no,4375000,Dalagatan 86H
59.34634192,18.0412323,Vasastan,2,49,"2,835",3,yes,,,5810000,Dalagatan 86H
59.34634192,18.0412323,Vasastan,1,40,"2,520",4,yes,no,no,4000000,Dalagatan 86H
59.34634192,18.0412323,Vasastan,2,37,"2,380",5,yes,,yes,4900000,Dalagatan 86H
59.34634192,18.0412323,Vasastan,2,39,,,no,,,4650000,Dalagatan 86H
59.34634192,18.0412323,Vasastan,2,79,,,no,,,6800000,Dalagatan 86H
59.34662618,18.04092617,Vasastan,2,61,"3,434",3,no,,yes,6450000,Dalagatan 90
59.34662618,18.04092617,Vasastan,2,52,"2,792",4,no,,,5325000,Dalagatan 90
59.34662618,18.04092617,Vasastan,2,64,"3,590",4,yes,no,no,6650000,Dalagatan 90
59.30910794,18.07396015,Södermalm,1.5,43,"2,371",1,no,,,3450000,Dalslandsgatan 3
59.30910794,18.07396015,Södermalm,2,45,"2,482",1,no,,,3750000,Dalslandsgatan 3
59.30910794,18.07396015,Södermalm,2,43,"2,371",2,no,,,3825000,Dalslandsgatan 3
59.30910794,18.07396015,Södermalm,1.5,43,,2,no,no,no,3900000,Dalslandsgatan 3
59.30921358,18.07476483,Södermalm,1.5,36.5,"1,784",1.5,no,no,yes,3850000,Dalslandsgatan 7
59.30921358,18.07476483,Södermalm,3,63,"3,242",2.5,no,no,yes,6200000,Dalslandsgatan 7
59.30921358,18.07476483,Södermalm,3,102,"4,845",3,no,no,yes,9700000,Dalslandsgatan 7
59.3440539,18.0707714,Östermalm,3,89,"3,807",4,yes,yes,,12250000,Danderydsgatan 22
59.344326,18.070593,Östermalm,2,64,"4,290",3,yes,,yes,7250000,Danderydsgatan 23
59.344326,18.070593,Östermalm,2,64,"4,290",4,yes,,yes,7000000,Danderydsgatan 23
59.34458742,18.07079413,Östermalm,2,55,"3,914",1,yes,,yes,6025000,Danderydsgatan 27
59.34458742,18.07079413,Östermalm,3,73,"4,639",2,yes,,yes,8900000,Danderydsgatan 27
59.34464,18.071207,Östermalm,3,73,"3,100",0.5,yes,no,no,9495000,Danderydsgatan 28
59.34449425,18.07160131,Östermalm,2,55,"2,775",1,no,yes,yes,7700000,Danderydsgatan 28A
59.34449425,18.07160131,Östermalm,2,55,"2,450",2,no,yes,yes,8125000,Danderydsgatan 28A
59.34449425,18.07160131,Östermalm,1,35,"1,626",3.5,no,,yes,4500000,Danderydsgatan 28A
59.3448082,18.07134554,Östermalm,2,42,"1,810",0.5,yes,yes,,4650000,Danderydsgatan 30
59.34767938,18.0444817,Vasastan,3,96,"4,510",1,yes,no,yes,12775000,Dannemoragatan 10
59.34767938,18.0444817,Vasastan,2,62,"2,725",,yes,,yes,5995000,Dannemoragatan 10
59.34805288,18.04441984,Vasastan,1.5,38,"1,955",2,yes,,,4000000,Dannemoragatan 14
59.34805288,18.04441984,Vasastan,2.5,56,,2,yes,,,5500000,Dannemoragatan 14
59.34805288,18.04441984,Vasastan,1,33,"1,667",3,yes,,yes,3700000,Dannemoragatan 14
59.34805288,18.04441984,Vasastan,2,35,"1,625",5,yes,no,no,4325000,Dannemoragatan 14
59.34862673,18.04413787,Vasastan,1,29,"2,271",5,yes,no,yes,3170000,Dannemoragatan 16A
59.34862673,18.04413787,Vasastan,1,29,"2,271",5,yes,,yes,3510000,Dannemoragatan 16A
59.34862673,18.04413787,Vasastan,2,57,"3,673",,yes,,,5100000,Dannemoragatan 16A
59.34881908,18.04394796,Vasastan,2,58,"1,448",0,yes,,,5400000,Dannemoragatan 18
59.34881908,18.04394796,Vasastan,2,47,"2,274",0.5,yes,no,no,4025000,Dannemoragatan 18
59.34881908,18.04394796,Vasastan,2,56,"2,800",1,yes,,yes,5100000,Dannemoragatan 18
59.34881908,18.04394796,Vasastan,2,36,"1,885",1.5,yes,no,yes,3900000,Dannemoragatan 18
59.34881908,18.04394796,Vasastan,2,37,"1,936",3,yes,,,3775000,Dannemoragatan 18
59.34881908,18.04394796,Vasastan,2,56,"2,800",4,yes,no,yes,5225000,Dannemoragatan 18
59.34881908,18.04394796,Vasastan,2,56,"2,800",4,yes,,yes,5300000,Dannemoragatan 18
59.34881908,18.04394796,Vasastan,2,56,"2,800",5,yes,no,yes,5400000,Dannemoragatan 18
59.34881908,18.04394796,Vasastan,2,37,,,no,,,3700000,Dannemoragatan 18
59.34928286,18.04348953,Vasastan,2,43,"2,435",0.5,no,,,4200000,Dannemoragatan 22
59.34928286,18.04348953,Vasastan,2,44,"2,524",3,no,no,no,4100000,Dannemoragatan 22
59.34745669,18.04475052,Vasastan,2,59,"3,496",1,no,no,yes,6500000,Dannemoragatan 8B
59.34745669,18.04475052,Vasastan,2,59,"3,496",2,no,,yes,5950000,Dannemoragatan 8B
59.34745669,18.04475052,Vasastan,2,60,"3,496",3,no,no,yes,6650000,Dannemoragatan 8B
59.33739199,18.06819563,Norrmalm,2.5,69,"3,612",2,yes,,yes,8000000,David Bagares gata 12A
59.33754819,18.06813981,Norrmalm,2,60.5,"3,193",2,yes,,yes,7000000,David Bagares gata 12B
59.33754819,18.06813981,Norrmalm,2,43,"2,346",3,yes,,yes,5700000,David Bagares gata 12B
59.33729973,18.06785702,Norrmalm,2,63,"1,768",2,no,no,yes,6350000,David Bagares gata 14
59.33729973,18.06785702,Norrmalm,2,63,,,no,,,7100000,David Bagares gata 14
59.33728283,18.06686491,Norrmalm,2.5,82,"4,010",3,yes,yes,yes,7900000,David Bagares gata 20A
59.3372791,18.0666904,Norrmalm,1,29,"1,777",2,no,,yes,3700000,David Bagares gata 20B
59.33738805,18.06541254,Norrmalm,1.5,39,"1,679",1,no,yes,yes,4600000,David Bagares gata 26C
59.33725905,18.06916287,Norrmalm,1,38,"1,712",1,no,,,3500000,David Bagares gata 7
59.33725905,18.06916287,Norrmalm,3,65,"2,675",,no,,,5880000,David Bagares gata 7
59.34331673,18.0965171,Gärdet,2,55,"2,650",3,yes,,yes,6600000,De Geersgatan 14
59.34376549,18.0970299,Gärdet,2,57,"3,195",0.5,yes,no,no,5800000,De Geersgatan 16
59.34376549,18.0970299,Gärdet,3,77,"4,171",0.5,yes,,,6995000,De Geersgatan 16
59.34376549,18.0970299,Gärdet,2,40,"2,448",5,yes,no,yes,4775000,De Geersgatan 16
59.34202416,18.09503137,Gärdet,2,64,"2,702",7,yes,,yes,9075000,De Geersgatan 8
59.355396,18.101742,Hjorthagen,1,27,,,no,,,2520000,Dianavägen 11A
59.355396,18.101742,Hjorthagen,3,75,,,no,,,6600000,Dianavägen 11A
59.35632674,18.10100499,Hjorthagen,2,64,"2,374",1,yes,no,no,5850000,Dianavägen 17
59.35632674,18.10100499,Hjorthagen,2,,"2,152",3,yes,no,yes,5625000,Dianavägen 17
59.3564191,18.10079237,Hjorthagen,3,87,"2,814",3,yes,,yes,8400000,Dianavägen 19
59.35687847,18.10039,Hjorthagen,3,57,"4,613",1,no,yes,no,5300000,Dianavägen 24
59.35695607,18.10000384,Hjorthagen,3,57,"4,613",1,no,yes,no,5000000,Dianavägen 26
59.35695607,18.10000384,Hjorthagen,1,57,"4,613",2,no,no,yes,5250000,Dianavägen 26
59.3569027,18.098957,Hjorthagen,2,45,"1,670",0.5,no,,,3695000,Dianavägen 31
59.35691707,18.09871791,Hjorthagen,2,67,"2,485",2,no,,yes,5600000,Dianavägen 33
59.3545637,18.10296996,Hjorthagen,3,77,"4,205",1,no,,yes,6460000,Dianavägen 5
59.324578,18.00793315,Lilla Essingen,2,35,"2,678",1,yes,,,3250000,Disponentgatan 1
59.324578,18.00793315,Lilla Essingen,2,35,"2,678",2,yes,no,yes,3300000,Disponentgatan 1
59.324578,18.00793315,Lilla Essingen,2,35,"2,678",2,yes,no,yes,3450000,Disponentgatan 1
59.324578,18.00793315,Lilla Essingen,2,35,"2,678",3,yes,,yes,3450000,Disponentgatan 1
59.324578,18.00793315,Lilla Essingen,1,31,"2,394",4,yes,,no,2795000,Disponentgatan 1
59.324578,18.00793315,Lilla Essingen,3,59,"4,044",4,yes,no,yes,5500000,Disponentgatan 1
59.324578,18.00793315,Lilla Essingen,3,74,"4,900",4,yes,no,yes,6600000,Disponentgatan 1
59.324578,18.00793315,Lilla Essingen,1.5,36,,,no,,,2960000,Disponentgatan 1
59.32468781,18.00845254,Lilla Essingen,1,25,"1,100",2,yes,no,yes,2680000,Disponentgatan 2
59.32468781,18.00845254,Lilla Essingen,1.5,40,"1,760",2,yes,no,yes,3750000,Disponentgatan 2
59.32468781,18.00845254,Lilla Essingen,2,43,"1,892",2,yes,,,3300000,Disponentgatan 2
59.32468781,18.00845254,Lilla Essingen,2,43,"1,892",2,yes,no,no,3850000,Disponentgatan 2
59.32468781,18.00845254,Lilla Essingen,1,25,"1,100",3,no,,,2500000,Disponentgatan 2
59.3247638,18.00808815,Lilla Essingen,2,37,"2,744",2,yes,,,3330000,Disponentgatan 4
59.3247638,18.00808815,Lilla Essingen,2,37,"2,744",3.5,yes,no,no,3290000,Disponentgatan 4
59.3247638,18.00808815,Lilla Essingen,3,65,"4,823",4,yes,,yes,5600000,Disponentgatan 4
59.3247638,18.00808815,Lilla Essingen,1,38,"2,744",4.5,yes,,,3125000,Disponentgatan 4
59.3247638,18.00808815,Lilla Essingen,2,56,"4,248",5,yes,,yes,5250000,Disponentgatan 4
59.32491217,18.00737604,Lilla Essingen,2.5,62,"4,167",1,yes,no,yes,5300000,Disponentgatan 6
59.32491217,18.00737604,Lilla Essingen,3,62,"3,971",2,yes,,yes,5495000,Disponentgatan 6
59.34081188,18.06239852,Vasastan,2,54,"2,581",0.5,no,yes,no,5550000,Döbelnsgatan 16C
59.34081188,18.06239852,Vasastan,2,56,"2,733",3,no,,yes,7380000,Döbelnsgatan 16C
59.34081188,18.06239852,Vasastan,2,66,"3,340",5,no,yes,yes,8850000,Döbelnsgatan 16C
59.34102545,18.06174237,Vasastan,3,57,"5,285",4,yes,no,no,6100000,Döbelnsgatan 18
59.34002,18.062412,Vasastan,2,35,,,no,,,3995000,Döbelnsgatan 23
59.34026979,18.06211587,Vasastan,1,27,"1,464",1,yes,no,no,3025000,Döbelnsgatan 25
59.34047151,18.061908,Vasastan,3,81,"6,411",4,yes,yes,yes,8500000,Döbelnsgatan 29
59.34042816,18.06152949,Vasastan,3,57,"4,512",1,no,no,yes,6775000,Döbelnsgatan 29A
59.34060624,18.06176883,Vasastan,3,86,"4,648",3,no,yes,yes,11800000,Döbelnsgatan 31
59.34095788,18.0611006,Vasastan,2,50,"1,890",5,yes,yes,no,5900000,Döbelnsgatan 35
59.33962,18.0629,Vasastan,3,85,"4,965",1,yes,,yes,7750000,Döbelnsgatan 4
59.34143615,18.06091453,Vasastan,3,70,"2,469",1,,,,8325000,Döbelnsgatan 41
59.34143615,18.06091453,Vasastan,3,70,"2,469",2,yes,no,yes,8690000,Döbelnsgatan 41
59.34420414,18.05845928,Vasastan,3,91,"5,550",1,no,,,13200000,Döbelnsgatan 42A
59.34189541,18.06044309,Vasastan,2,35,"1,904",2,yes,no,no,4250000,Döbelnsgatan 47
59.34189541,18.06044309,Vasastan,2,35,"1,973",4,yes,,,4405000,Döbelnsgatan 47
59.34189541,18.06044309,Vasastan,2,59,"3,040",5,yes,,,7800000,Döbelnsgatan 47
59.339631,18.06287794,Vasastan,2,63,,4,no,,,6400000,Döbelnsgatan 4B
59.339631,18.06287794,Vasastan,3,76,"4,439",5,yes,,yes,7400000,Döbelnsgatan 4B
59.34573114,18.05700351,Vasastan,1,32.1,"1,366",5,yes,no,no,3600000,Döbelnsgatan 52
59.34573114,18.05700351,Vasastan,1.5,32.1,"1,366",6,yes,,,3610000,Döbelnsgatan 52
59.34573114,18.05700351,Vasastan,1,32.1,"1,370",8,yes,no,no,3725000,Döbelnsgatan 52
59.34235969,18.05996353,Vasastan,2,40,975,0,yes,,,4900000,Döbelnsgatan 53
59.34225467,18.0595799,Vasastan,2,34,"1,040",0.5,yes,no,no,4200000,Döbelnsgatan 53A
59.34225467,18.0595799,Vasastan,2,34,"1,040",0.5,yes,yes,no,4400000,Döbelnsgatan 53A
59.34225467,18.0595799,Vasastan,2,57,"1,743",2,no,,yes,8025000,Döbelnsgatan 53A
59.34225467,18.0595799,Vasastan,2,30,918,5,no,,yes,4650000,Döbelnsgatan 53A
59.34243616,18.05976391,Vasastan,3,89,"2,661",3,yes,yes,yes,14500000,Döbelnsgatan 55
59.34243616,18.05976391,Vasastan,3,87,"2,661",5,yes,yes,yes,13200000,Döbelnsgatan 55
59.34243616,18.05976391,Vasastan,2,55,"1,988",6,yes,no,yes,8350000,Döbelnsgatan 55
59.34604443,18.05668205,Vasastan,1.5,32,"1,348",2,yes,,,3600000,Döbelnsgatan 56
59.34604443,18.05668205,Vasastan,1.5,32.1,"1,366",5,yes,,,3400000,Döbelnsgatan 56
59.34263223,18.05968342,Vasastan,1,30,"1,966",4,yes,no,no,3750000,Döbelnsgatan 57
59.34263223,18.05968342,Vasastan,3,74,,,no,,,8400000,Döbelnsgatan 57
59.34619452,18.05653476,Vasastan,1,22,985,3,yes,no,no,2850000,Döbelnsgatan 58
59.34619452,18.05653476,Vasastan,1,22,985,4,yes,,,2895000,Döbelnsgatan 58
59.34619452,18.05653476,Vasastan,1,31,"1,388",7,yes,,,3580000,Döbelnsgatan 58
59.34619452,18.05653476,Vasastan,2,48,"2,149",8,yes,,yes,7500000,Döbelnsgatan 58
59.34314561,18.05915448,Vasastan,2,57,"2,860",1,yes,,yes,7650000,Döbelnsgatan 63
59.343075,18.058758,Vasastan,2,40,"2,204",3,no,yes,yes,5500000,Döbelnsgatan 63A
59.34330351,18.05853552,Vasastan,2,29,"1,792",2,no,yes,yes,3900000,Döbelnsgatan 67
59.34356714,18.05872235,Vasastan,1,35,"1,706",1,,,,4050000,Döbelnsgatan 67B
59.3440062,18.05800779,Vasastan,2,57,"2,891",1,no,no,yes,7100000,Döbelnsgatan 71A
59.3440062,18.05800779,Vasastan,2,57,"2,795",2,no,no,yes,7500000,Döbelnsgatan 71A
59.34474013,18.05751304,Vasastan,2,39,602,1,yes,,,5000000,Döbelnsgatan 77A
59.34474013,18.05751304,Vasastan,2,43.5,542,3,yes,no,no,5900000,Döbelnsgatan 77A
59.34507209,18.05717279,Vasastan,2,47.2,"2,751",1,yes,,,6425000,Döbelnsgatan 79
59.34507209,18.05717279,Vasastan,2,53.6,"3,047",1,yes,,yes,6500000,Döbelnsgatan 79
59.34507209,18.05717279,Vasastan,2,53.6,"3,047",2,yes,,yes,7000000,Döbelnsgatan 79
59.34507209,18.05717279,Vasastan,2,61.3,"3,484",2,yes,no,no,6900000,Döbelnsgatan 79
59.34507209,18.05717279,Vasastan,2,49,"2,751",3,yes,,,6510000,Döbelnsgatan 79
59.34507209,18.05717279,Vasastan,2,48.6,"2,762",4,yes,,yes,6500000,Döbelnsgatan 79
59.34507209,18.05717279,Vasastan,2,37.8,,,no,,,4475000,Döbelnsgatan 79
59.34579613,18.05642739,Vasastan,3,95,"2,296",4,yes,yes,yes,12500000,Döbelnsgatan 85
59.34594119,18.05627642,Vasastan,2,66,"3,387",2,no,,,7500000,Döbelnsgatan 87
59.34581695,18.05581244,Vasastan,2,61,"2,982",3,no,,yes,7300000,Döbelnsgatan 87A
59.34608751,18.05590626,Vasastan,2,43.5,"1,260",4,yes,,,4600000,Döbelnsgatan 89
59.34608751,18.05590626,Vasastan,1,39,"1,173",5,yes,no,no,4175000,Döbelnsgatan 89
59.34602933,18.05557075,Vasastan,1,39,"1,140",1,yes,,,3810000,Döbelnsgatan 91
59.34602933,18.05557075,Vasastan,2,40,"1,132",3,yes,no,no,4500000,Döbelnsgatan 91
59.34637664,18.05560852,Vasastan,1,38.5,"1,059",1,yes,,,4100000,Döbelnsgatan 95
59.34637664,18.05560852,Vasastan,2,43.5,"1,191",1,no,,,4450000,Döbelnsgatan 95
59.34637664,18.05560852,Vasastan,2.5,44,"1,554",2,yes,no,no,5500000,Döbelnsgatan 95
59.34637664,18.05560852,Vasastan,2,67,"1,920",2,yes,,yes,7000000,Döbelnsgatan 95
59.34637664,18.05560852,Vasastan,2,40,"1,132",3,yes,,,4650000,Döbelnsgatan 95
59.34637664,18.05560852,Vasastan,2,43,"1,577",3,yes,,,4900000,Döbelnsgatan 95
59.34637664,18.05560852,Vasastan,2,39,"1,192",6,yes,no,no,4700000,Döbelnsgatan 95
59.34637664,18.05560852,Vasastan,2,40,"1,192",6,yes,,,4750000,Döbelnsgatan 95
59.34637664,18.05560852,Vasastan,1,39,,,no,,,3710000,Döbelnsgatan 95
59.37142246,18.05759963,Norra Djurgården,2,60.9,"3,594",7,yes,,,3650000,Docentbacken 11
59.37054132,18.05874888,Norra Djurgården,2,70,"3,995",1,yes,,yes,3610000,Docentbacken 1A
59.37054132,18.05874888,Norra Djurgården,3,70,"3,995",1,yes,no,yes,4680000,Docentbacken 1A
59.37096968,18.05856544,Norra Djurgården,3,80.8,"4,512",2,yes,no,yes,4700000,Docentbacken 3
59.37096968,18.05856544,Norra Djurgården,1.5,36,"2,390",5,yes,,,2450000,Docentbacken 3
59.31627927,18.05438113,Södermalm,2,42,"2,751",2,yes,no,yes,4700000,Doktor Abelins gata 2
59.31627927,18.05438113,Södermalm,2,44.5,"2,995",3,yes,no,no,4940000,Doktor Abelins gata 2
59.31627927,18.05438113,Södermalm,2,42,"2,751",4,yes,no,yes,4710000,Doktor Abelins gata 2
59.31595558,18.05453604,Södermalm,2,39,"1,890",1,no,,,4275000,Doktor Abelins gata 6
59.31595558,18.05453604,Södermalm,2,45,"2,096",1.5,yes,,,5000000,Doktor Abelins gata 6
59.31595558,18.05453604,Södermalm,3,68,"2,956",2,yes,no,no,7600000,Doktor Abelins gata 6
59.31579309,18.04004579,Södermalm,2,46,"2,533",2,yes,no,yes,4100000,Drakenbergsgatan 16
59.31582457,18.0427182,Södermalm,1,36,"1,728",3,yes,,yes,3420000,Drakenbergsgatan 4
59.31582457,18.0427182,Södermalm,2,64,"3,072",8,no,,yes,5700000,Drakenbergsgatan 4
59.31601755,18.04255059,Södermalm,1,36,"1,728",2,yes,,yes,3110000,Drakenbergsgatan 6
59.31601755,18.04255059,Södermalm,2.5,64,"3,072",2,yes,,yes,5195000,Drakenbergsgatan 6
59.31601755,18.04255059,Södermalm,2,64,"3,072",4,yes,no,no,5500000,Drakenbergsgatan 6
59.31601755,18.04255059,Södermalm,1.5,36,"1,728",7,yes,no,yes,3420000,Drakenbergsgatan 6
59.31604047,18.04202062,Södermalm,2,67,"3,216",2,yes,no,yes,4700000,Drakenbergsgatan 8
59.31604047,18.04202062,Södermalm,1.5,47,"2,256",3,yes,no,yes,3300000,Drakenbergsgatan 8
59.31604047,18.04202062,Södermalm,2,60,"2,880",4,yes,,yes,4725000,Drakenbergsgatan 8
59.3395896,18.03132452,Vasastan,1.5,33,"1,418",2,yes,,yes,4200000,Drejargatan 1
59.3395896,18.03132452,Vasastan,2,33,"1,418",3,yes,,yes,4320000,Drejargatan 1
59.33962854,18.03170405,Vasastan,2.5,60,504,4,yes,yes,no,8000000,Drejargatan 2
59.33980658,18.031877,Vasastan,1,27,"1,448",4,yes,,,3250000,Drejargatan 4
59.33980658,18.031877,Vasastan,3,66,"3,658",5,yes,,,7675000,Drejargatan 4
59.3399224,18.03152722,Vasastan,3,74,"4,285",1,yes,,yes,8900000,Drejargatan 5
59.3399224,18.03152722,Vasastan,3,66,"3,984",3,yes,,,7650000,Drejargatan 5
59.33995409,18.0319145,Vasastan,2,39,"2,324",1,yes,no,no,4575000,Drejargatan 6
59.33995409,18.0319145,Vasastan,1,31,"1,847",2,yes,no,no,3700000,Drejargatan 6
59.33995409,18.0319145,Vasastan,1,39,,3,no,,,4230000,Drejargatan 6
59.33995409,18.0319145,Vasastan,2,51,"2,502",6,yes,yes,,7175000,Drejargatan 6
59.34016275,18.03173826,Vasastan,1,33,"1,812",1.5,yes,,,3500000,Drejargatan 7
59.34016275,18.03173826,Vasastan,2.5,67,"3,461",1.5,yes,,,7410000,Drejargatan 7
59.34016275,18.03173826,Vasastan,2,67,"3,461",2,yes,no,no,6970000,Drejargatan 7
59.34016275,18.03173826,Vasastan,1,33,"1,812",3,no,,yes,3750000,Drejargatan 7
59.34016275,18.03173826,Vasastan,2,64,,,no,,,7600000,Drejargatan 7
59.34012193,18.03203919,Vasastan,2,63,"2,673",1,yes,no,no,6800000,Drejargatan 8
59.35929808,18.09234134,Hjorthagen,3,82.5,"4,400",6,yes,no,yes,10110000,Drevergatan 1A
59.35929808,18.09234134,Hjorthagen,2,56.5,"3,024",7,no,,yes,5995000,Drevergatan 1A
59.359333,18.092297,Hjorthagen,3,82.5,"4,400",7,yes,no,yes,10750000,Drevergatan 1B
59.35968,18.091825,Hjorthagen,3,80.5,,3,no,,,8995000,Drevergatan 3
59.35968,18.091825,Hjorthagen,3,80.5,"4,098",6,yes,,yes,9800000,Drevergatan 3
59.35968,18.091825,Hjorthagen,2,55,,,no,,,5775000,Drevergatan 3
59.35968,18.091825,Hjorthagen,3,80.5,,,no,,,9550000,Drevergatan 3
59.34673518,18.07161927,Norra Djurgården,2,49,"2,084",,no,no,yes,3950000,Drottning Kristinas väg 11
59.34094911,18.05296819,Norrmalm,2,71.5,"2,418",6,yes,,yes,7100000,Drottninggatan 101
59.339115,18.056335,Norrmalm,1.5,33,879,4,no,no,yes,4750000,Drottninggatan 110
59.33936294,18.05658371,Norrmalm,2.5,58,"1,969",1,yes,,yes,6200000,Drottninggatan 112B
59.33936294,18.05658371,Norrmalm,3,68,"2,370",2,no,,,8000000,Drottninggatan 112B
59.33950181,18.05683551,Norrmalm,2,37,"1,192",1,yes,no,no,4400000,Drottninggatan 112C
59.33950181,18.05683551,Norrmalm,3,67,"2,297",1,yes,no,yes,7900000,Drottninggatan 112C
59.33950181,18.05683551,Norrmalm,2,71,"2,516",1,yes,no,yes,7000000,Drottninggatan 112C
59.33950181,18.05683551,Norrmalm,2,67,"2,657",3,yes,,yes,7450000,Drottninggatan 112C
59.33940306,18.05604636,Norrmalm,2,66,"2,880",2,yes,no,yes,7150000,Drottninggatan 114A
59.33940306,18.05604636,Norrmalm,2,66,"2,840",4,,no,yes,6700000,Drottninggatan 114A
59.33950278,18.0559481,Norrmalm,3,91,"3,975",6,yes,yes,yes,9810000,Drottninggatan 114B
59.33950278,18.0559481,Norrmalm,3,93,"3,437",6,yes,yes,yes,12250000,Drottninggatan 114B
59.33678908,18.05838674,Norrmalm,1,29,949,3,yes,,,3350000,Drottninggatan 73A
59.33512075,18.06031184,Norrmalm,2,44,"1,516",4,no,,,5333000,Drottninggatan 80
59.33810595,18.05708613,Norrmalm,2,42,"2,086",2,yes,no,no,4485000,Drottninggatan 81B
59.33810595,18.05708613,Norrmalm,3,64,"2,657",2,yes,no,yes,7650000,Drottninggatan 81B
59.33670101,18.05885167,Norrmalm,1.5,44,"1,006",4,yes,,yes,5200000,Drottninggatan 90B
59.33189033,18.03046178,Kungsholmen,3,89,"3,384",6,yes,yes,yes,9750000,Drottningholmsvägen 13
59.3318601,18.02965717,Kungsholmen,2,58,"2,417",4,no,yes,yes,6250000,Drottningholmsvägen 17
59.33168064,18.02648892,Kungsholmen,2,32,"1,990",2,yes,no,no,3000000,Drottningholmsvägen 31
59.33843379,17.94863757,Kungsholmen,2,39,"2,577",0,,,,2500000,Drottningholmsvägen 362
59.33243168,18.03292234,Kungsholmen,3,78,"4,707",4,yes,yes,yes,9150000,Drottningholmsvägen 4
59.33204895,18.02309576,Kungsholmen,1.5,49,"2,641",4,yes,no,yes,4150000,Drottningholmsvägen 40
59.33202314,18.02240636,Kungsholmen,2,42,"2,332",5,yes,,yes,4200000,Drottningholmsvägen 48
59.33201225,18.02211697,Kungsholmen,2,58,"3,031",4,yes,no,yes,5200000,Drottningholmsvägen 52
59.33163056,18.0232557,Kungsholmen,3,77.5,"5,642",5,yes,,yes,6000000,Drottningholmsvägen 53
59.33162063,18.02298736,Kungsholmen,3,77.5,"5,642",7,yes,,yes,6950000,Drottningholmsvägen 55
59.33162063,18.02298736,Kungsholmen,3,77.5,"5,642",7,yes,no,yes,7500000,Drottningholmsvägen 55
59.33162063,18.02298736,Kungsholmen,2,54.5,"4,297",12,yes,no,yes,6800000,Drottningholmsvägen 55
59.33198608,18.02142657,Kungsholmen,2,42,"2,332",7,yes,,yes,4195000,Drottningholmsvägen 60
59.33198608,18.02142657,Kungsholmen,2,58,"3,031",7,yes,no,yes,5450000,Drottningholmsvägen 60
59.33198608,18.02142657,Kungsholmen,3,77.5,"3,882",7,yes,,yes,7125000,Drottningholmsvägen 60
59.33198608,18.02142657,Kungsholmen,3,76.5,"3,838",8,no,,yes,6600000,Drottningholmsvägen 60
59.33198608,18.02142657,Kungsholmen,2,58,,,no,,,5350000,Drottningholmsvägen 60
59.33197553,18.02113438,Kungsholmen,3,72,"3,643",3,yes,,yes,6075000,Drottningholmsvägen 64
59.33197553,18.02113438,Kungsholmen,3,84.5,"4,185",4,no,no,yes,6870000,Drottningholmsvägen 64
59.33197553,18.02113438,Kungsholmen,3,84.5,"4,185",7,yes,no,yes,7800000,Drottningholmsvägen 64
59.33197553,18.02113438,Kungsholmen,3,75.5,"3,794",8,yes,,yes,6405000,Drottningholmsvägen 64
59.33182878,18.01687457,Kungsholmen,2.5,70,"3,658",0.5,no,,yes,5195000,Drottningholmsvägen 72
59.33182878,18.01687457,Kungsholmen,1,40,"2,538",2,yes,no,no,3200000,Drottningholmsvägen 72
59.33182878,18.01687457,Kungsholmen,2,38,"2,416",4,yes,no,no,3750000,Drottningholmsvägen 72
59.33176161,18.01512381,Kungsholmen,1.5,27,"3,910",1.5,yes,no,yes,3200000,Drottningholmsvägen 78
59.33176161,18.01512381,Kungsholmen,1,32,"5,047",6,yes,,yes,3700000,Drottningholmsvägen 78
59.33830475,18.06688753,Norrmalm,3,84,,1.5,no,,,9550000,Drottninghusgränd 2
59.33830475,18.06688753,Norrmalm,3,85,"4,044",3,yes,no,yes,11000000,Drottninghusgränd 2
59.33818996,18.06647069,Norrmalm,2,38,,1.5,no,,,4100000,Drottninghusgränd 5
59.33818996,18.06647069,Norrmalm,2,58,"3,599",3,no,yes,yes,6650000,Drottninghusgränd 5
